PlayerName,PlayerNation,Username,DOB,Experience,Role,GearModel,GearType,GearManufacturer,StartingPrice,GearLink,UsedGearSince,TeamName,TeamSponsor,TeamFounded,MatchID,MatchTime,MatchScore,MatchWatchTime,MatchStats,GameName,EventName,EventLivestream,EventLocation,EventStart,EventEnd,HostOrgName,EventSponsor,HostOrgContact,TeamPlacement
Zhang Yiping,China,y`,8/18/2006,10,Damage,"Curved 24.5""",Monitor,Scepter,138,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,5/19/2019,Team Liquid,Samsung,2000,3,2021-07-09 19:33:23,2-2,35.43318,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,2
Zhang Yiping,China,y`,8/18/2006,10,Damage,Void,Headphones,Corsair,100,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/26/2021,Team Liquid,Samsung,2000,3,2021-07-09 19:33:23,2-2,35.43318,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,2
Zhang Yiping,China,y`,8/18/2006,10,Damage,Scimitar,Mouse,Corsair,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,10/23/2018,Team Liquid,Samsung,2000,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,2
Zhang Yiping,China,y`,8/18/2006,10,Damage,Kraken Pro,Keyboard,Kraken Keyboards,119,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,7/10/2021,Team Liquid,Samsung,2000,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,2
Zhang Yiping,China,y`,8/18/2006,10,Damage,"Curved 24.5""",Monitor,Scepter,138,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,5/19/2019,Team Liquid,Samsung,2000,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,2
Zhang Yiping,China,y`,8/18/2006,10,Damage,Void,Headphones,Corsair,100,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,1/26/2021,Team Liquid,Samsung,2000,4,2023-06-26 20:20:08,3-4,47.24424,,Valorant,VALORANT Challengers 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,United States,11/27/2022,11/30/2022,Riot,Prime Gaming,prime@fakecontact.org,2
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,G502 Hero,Mouse,Logitech,109,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,12/25/2021,Cloud9,Microsoft,2012,6,2021-04-10 00:35:01,3-5,70.86636,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,RK61,Keyboard,Royal Kludge,50,https://shorturl.at/etGT5,7/14/2021,Cloud9,Microsoft,2012,6,2021-04-10 00:35:01,3-5,70.86636,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,T35F,Monitor,Samsung,125,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,8/29/2023,Cloud9,Microsoft,2012,6,2021-04-10 00:35:01,3-5,70.86636,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,A10,Headphones,Astro,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,8/24/2020,Cloud9,Microsoft,2012,6,2021-04-10 00:35:01,3-5,70.86636,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,G502 Hero,Mouse,Logitech,109,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,12/25/2021,Cloud9,Microsoft,2012,8,2021-01-18 14:56:18,3-0,94.48848,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,RK61,Keyboard,Royal Kludge,50,https://shorturl.at/etGT5,7/14/2021,Cloud9,Microsoft,2012,8,2021-01-18 14:56:18,3-0,94.48848,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,T35F,Monitor,Samsung,125,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,8/29/2023,Cloud9,Microsoft,2012,8,2021-01-18 14:56:18,3-0,94.48848,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,A10,Headphones,Astro,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,8/24/2020,Cloud9,Microsoft,2012,8,2021-01-18 14:56:18,3-0,94.48848,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,G502 Hero,Mouse,Logitech,109,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,12/25/2021,Cloud9,Microsoft,2012,9,2022-11-16 17:22:10,5-2,106.29954,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,RK61,Keyboard,Royal Kludge,50,https://shorturl.at/etGT5,7/14/2021,Cloud9,Microsoft,2012,9,2022-11-16 17:22:10,5-2,106.29954,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,T35F,Monitor,Samsung,125,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,8/29/2023,Cloud9,Microsoft,2012,9,2022-11-16 17:22:10,5-2,106.29954,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Ivan Ivanov,Bulgaria,MinD_ContRoL,9/14/2004,8,Tank,A10,Headphones,Astro,60,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,8/24/2020,Cloud9,Microsoft,2012,9,2022-11-16 17:22:10,5-2,106.29954,,CSGO,PGL CS2 Major,https://www.youtube.com/watch?v=dQw4w9WgXcQ,Copenhagen,4/10/2021,4/15/2021,Red Bull,Valve,red@fakecontact.org,4
Peter Dagar,United States,ppd,10/31/1999,2,Flank,Aerox 3,Mouse,Steel Series,89,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,2/14/2022,G2,Red Bull,2013,11,2021-02-17 14:08:22,2-2,129.92166,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,Huntsman Mini,Keyboard,Razer,100,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,10/23/2021,G2,Red Bull,2013,11,2021-02-17 14:08:22,2-2,129.92166,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,"Dell Curved Gaming 34""",Monitor,Dell,400,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,7/10/2021,G2,Red Bull,2013,11,2021-02-17 14:08:22,2-2,129.92166,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,DT 990,Headphones,beyerdynamic,169,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,5/19/2022,G2,Red Bull,2013,11,2021-02-17 14:08:22,2-2,129.92166,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,Aerox 3,Mouse,Steel Series,89,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,2/14/2022,G2,Red Bull,2013,14,2023-10-08 07:16:53,2-0,165.35484,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,Huntsman Mini,Keyboard,Razer,100,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,10/23/2021,G2,Red Bull,2013,14,2023-10-08 07:16:53,2-0,165.35484,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
Peter Dagar,United States,ppd,10/31/1999,2,Flank,"Dell Curved Gaming 34""",Monitor,Dell,400,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwjr2oqJ-dWDAxUuZ0cBHWltDIwYABANGgJxdQ&ase=2&gclid=Cj0KCQiAwP6sBhDAARIsAPfK_wbgeJ4UQM0Dd29L--c620Y6wBpJ4nMFPkCMJCBYH9X1-uCdcrYAwUUaAkCCEALw_wcB&ohost=www.google.com&cid=CAESVuD2VyIaI_4Jx4ZjPRufTaoLRvGIB5Oo1KmMRB57Lk1Qi7Mx40Trkl4N8OmE5bUupenztSOb1xX-MmJeNSx7wr6SOJrm0KyZHNaeVUUlxRrRFo1jemWD&sig=AOD64_0JeWiZfAAav4XG3jbN1Qa3EJwqkw&ctype=5&q=&nis=4&ved=2ahUKEwi8jISJ-dWDAxXrkokEHZ0-DJYQ9aACKAB6BAgCEF8&adurl=,7/10/2021,G2,Red Bull,2013,14,2023-10-08 07:16:53,2-0,165.35484,,League of Legends,LEC Winter 2024,https://www.youtube.com/watch?v=dQw4w9WgXcQ,London,2/17/2021,2/20/2021,Twitch,Mercedes Benz,ceo@twitch.com,2
